file_name,comment_text,stance_label,word_count,policy_domain,app_name,package_name,rating,policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,sentiment_label,cleaned_comment_text
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",interestingly a significant proportion of them rated it as better total 45 rural 40 urban 50,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",high budget private schools are able to evade the system or resist the admissions,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,thus the scheme is not prone to cash flow shortages or external shocks and it is unlikely to be withdrawn,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,survey agency in consultation with states and districts,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",about 70 65 and 20 schools in delhi mp and karnataka faced some problem in receiving reimbursement funds,against,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,comparing the ratings by ex students and the current students the quality seems to have improved over time,for,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,school meals as a safety net an evaluation of the mid day meal scheme in india,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,one girl has competed a diploma and one is a post graduate,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,funds may better be released well before the close of the financial year,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,o the inputs on life skills martial arts if any o holiday annual day sports day o daily time table for girls activities its appropriateness and actual execution o status of learning levels,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",only 15 schools 30 rural 0 urban termed it as weaker,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in madhya pradesh the posts are filled up as per norm though interview through school management committee smc,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,uttarakhand reports that it also has a school management society,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",yes 0 0 0 0 0 0 no 10 100 10 100 20 100 total 10 100 0 10 100 0 20 100 0 the rte act provides for the right of children to free and compulsory education till completion of elementary education in a neighbourhood school,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",all of them 100 schools had taken necessary steps to facilitate form submission by the parents,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,these gh are constructed in either in campus of kgbvs or in the campus of sr,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,private schools had lower teacher to student ratios and lower rates of teacher absence than public schools and by 2003 28 of the population of rural india had access to a private school within their village,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the doe then allots the ews and dg seats to these applications considering the distance of their residences from the schools,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,in implementing the survey a participatory and consultative process was employed to engage with government stakeholders,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,teaching and learning materials 15 are available in all schools and teachers always use them,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,some of the schools in madhya pradesh and assam were not having the compound wall,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,all the 90 girls 60 currently studying and 30 pass outs have unanimously said that they were able to get admission easily,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,267 gallery 268 269 270 271 272 273 274 275 persons contacted in the field 276 list of contact person state name of the official designation contact number assam mr,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the budget amount of 25 lakh per kgbv given in certain cases was found not sufficient,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,girls opinion on availability of computers off late computer has become an essential and integral part of education as everything around us is turning digital,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,5 distribution of schools as per number of class rooms number of classrooms in kgbvs stat e 2 3 4 5 12 total uttar pradesh 0 6 0 0 0 6 0 00 100 00 0 00 0 00 0 00 100 00 all the six selected kgbvs were having 3 class rooms each,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in 80 of the schools office room is available whereas auditorium as well as music room are not available,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,administrative and managerial linkages are established to ensure continuation of education of kgbv girls,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,kerala and haryana consider obesity to be a significant problem and have banned junk food fast food,against,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,efforts are to be taken to cater more to sc st community,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the learning and attitude of children in schools have become inclusive,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in the remaining four schools there were no male staff working inside the campus of the schools,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,ii long term updating rules and provisions of the scheme as and when required,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",however as per discussion with concerned government authorities there was no such authority in delhi,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,according to this direction 10 students currently studying in the schools were selected giving representation to different classes by simple random sampling,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",urban area the situation in urban area was poorer than that noted in rural area schools,against,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",a multi stage sampling process was used for selection of the sampling units,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,whether in the kgbvs the girls are engaged in the cleaning activities is probed by asking the girls whether they do various cleaning activities such clawing kitchen cleaning bath rooms cleaning toilets and cleaning living room,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,questions regarding the survey responses were noted and verified with the focal persons before finalization,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,filling up of the posts the centre has laid down norms for filling the posts in kgbvs in its guide lines,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,twenty one percent of the states use food education as a strategy and another 21 use food restrictions on near school grounds to discourage consumption of non nutritious foods,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the number that joined in the last two years remained more or less the same,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has been seen that in madhya pradesh in 50 percent of the six selected schools the male staff are working inside the campus of kgbvs,neutral,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,to make accreditation status more serious and effective for continuous improvement nep 2020 has simplified it and made it mandatory as a biennial accreditation process,for,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in chhattisgarh nearly 60 of the kgbvs needs major repairing work but due to budget not sanctioned it could not be completed,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,almost all the schools are having only one chowkidar and that chowkidar is not even having a shed at the place where they sit for duty,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,iv financial assistance to kgbv may be approved at higher level to meet the costs on realistic basis,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,the mdm scheme is also one of the most promising interventions by the government of india to ameliorate classroom hunger improve children s nutrition and enhance school enrollment and attendance,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",at least 75 attendance should be linked with promotion from one class to next class and there should be no detention till class 5,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,life skill education has given her enough knowledge and builds her confidence that she could protect herself from early marriage,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",for this purpose three factors are taken into account namely i actual fee charged to the child ii per child cost as per the audit and iii maximum fee fixed by the government,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,tool kit and manual to help the assessors with the understanding about the survey protocols and manual were prepared and shared with all members of the survey team,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,providing night guard closing doors at 5 pm steps taken for the safety and security of the girls as ascertained from the school in charges,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the successful applicants were informed about the school allotted for admission under ews dg category through sms on their registered mobile number,for,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,k kumar joint director rgsm raipur 9424239889 mr,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,there had been two graduates 17 and one post graduate 8,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,she can explore her talent on non scholastic side also,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,direct observation 300 marks 227 69 direct observation of households 150 marks 136 40 direct observation of public places 60 marks 41 50 direct observation of village level waste management assets and iec displays 90 marks 49 79 2,neutral,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,higher education 93 103 issn 978 3 8465 1753 6,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,linkages with pass outs on an overall basis are maintained and also linkages with social organisation and management of other schemes and schools are maintained in most of the places to help the girls for further education after 8th,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the types and the numbers are indicated below,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",social experience parents of most of the students had very positive social experience about treatment given to their children in sample schools in all the three states,for,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,15 of national talent scholarship nts to be reserved for kgbv girls for their transition to secondary and senior secondary stages of education,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has been seen all the teachers invariably discuss about academic achievements,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,78 nature of job the nature of job is likely to have an effect on the performance of a person and consequently of the education of the girls in kgbvs,neutral,,,,,,,,,,,,,,,
